Wall time,Step,Value
1729569536.036416,1214890,-8.0
1729569576.2330453,1222278,-5.0
1729569694.9241648,1245522,-4.0
1729569709.453087,1248126,-14.0
1729569825.0274603,1271346,-12.0
1729569873.862706,1281034,-9.0
1729569889.7281609,1284105,-7.0
1729569914.1864123,1288589,-8.0
1729569933.3264263,1292071,1.0
1729569975.228792,1300906,-13.0
1729569993.1099455,1304113,-8.0
1729570040.9142284,1313348,-12.0
1729570078.243538,1320482,-7.0
1729570169.744629,1338407,-13.0
1729570259.8222876,1355966,-9.0
1729570310.6702018,1365315,-6.0
1729570344.4858897,1372302,-11.0
1729570401.0970519,1384029,-9.0
1729570474.8561656,1397116,-14.0
1729570489.5515172,1399914,-7.0
1729570707.126163,1442242,-14.0
1729570739.6664882,1448653,-8.0
1729570838.2741659,1468191,-1.0
1729570899.2401125,1480325,-5.0
1729570948.5537305,1489567,-6.0
1729571018.5864432,1503067,-7.0
1729571032.3538766,1505714,-7.0
1729571130.4787507,1525314,-4.0
1729571169.563808,1532905,2.0
1729571279.2062247,1556727,3.0
1729571311.9462423,1564477,8.0
1729571428.4786623,1588357,13.0
1729571449.1598113,1593162,-10.0
1729571463.952665,1596680,-7.0
1729571472.906913,1599097,19.0
1729571610.0262713,1629303,8.0
1729571709.507266,1651182,-14.0
1729571750.9068856,1660237,-9.0
1729571784.2800977,1667571,-11.0
1729571905.0934312,1694332,-14.0
1729572099.5803232,1737432,8.0
1729572119.8511117,1741793,4.0
1729572166.3261726,1751382,16.0
1729572224.1363742,1763958,17.0
1729572273.3116994,1775404,-14.0
1729572306.076651,1782449,19.0
1729572325.6356955,1786626,20.0
1729572395.0596097,1801298,-9.0
1729572432.967573,1810135,-9.0
1729572444.7773943,1813020,-13.0
1729572455.2197866,1815275,16.0
1729572485.923621,1822245,-10.0
1729572597.8451972,1845965,-13.0
1729572617.7524064,1850565,21.0
1729572700.909367,1869843,-12.0
1729572757.2353694,1882419,2.0
1729572786.2670565,1888454,-13.0
1729572866.6853974,1907633,10.0
1729572881.630967,1911336,-5.0
1729572900.6569357,1915650,-2.0
1729573041.4556782,1946332,12.0
1729573187.8872344,1977927,-1.0
1729573243.0811052,1990944,10.0
1729573278.8236396,1998521,16.0
1729573396.4455054,2023485,21.0
1729573416.16052,2028165,-1.0
1729573443.3717146,2034809,19.0
1729573503.7754989,2047283,5.0
1729573542.6122503,2055843,-19.0
1729573626.798797,2075470,-2.0
1729573636.5045393,2077737,19.0
1729573807.738977,2115917,-7.0
1729573870.357661,2129936,9.0
1729573894.7066848,2134829,16.0
1729573942.4431226,2144809,8.0
1729573986.6271193,2154947,5.0
1729574022.868051,2163478,11.0
1729574051.4985313,2170097,21.0
1729574171.3488157,2196674,14.0
1729574181.4265072,2198859,20.0
1729574217.846871,2207961,18.0
1729574228.9927492,2210673,13.0
1729574284.5041244,2222513,-5.0
1729574337.0177155,2233982,-1.0
1729574375.5452342,2242494,-3.0
1729574439.8977804,2257876,7.0
1729574557.5027704,2282482,18.0
1729574639.41581,2301186,-2.0
1729574660.2927496,2305751,-4.0
1729574827.968268,2342402,-3.0
1729574863.7263043,2350201,-10.0
1729575028.8845787,2387073,-3.0
1729575057.2754831,2393229,5.0
1729575068.7388022,2395623,18.0
1729575160.9270844,2416613,20.0
1729575191.2771015,2423643,15.0
1729575278.795319,2442235,3.0
1729575338.3302999,2456041,11.0
1729575354.7771363,2459911,-4.0
1729575536.8662114,2499912,21.0
1729575643.8385065,2524135,-7.0
1729575722.2533915,2541467,9.0
1729575794.4368415,2558038,18.0
1729575826.919657,2565085,14.0
1729575892.4153917,2579203,4.0
1729576076.4967768,2619593,19.0
1729576103.063091,2625338,15.0
1729576142.8608792,2634972,14.0
1729576153.5758634,2637312,18.0
1729576164.057302,2639492,15.0
1729576183.027017,2643609,17.0
1729576223.0964813,2652321,13.0
1729576262.8319528,2660655,15.0
1729576275.0754442,2663357,18.0
1729576340.8130605,2678425,8.0
1729576390.884403,2689114,18.0
1729576436.8637934,2699458,19.0
1729576460.7047744,2704258,19.0
1729576498.7705593,2713138,18.0
1729576528.113067,2720064,-3.0
1729576571.1061182,2729911,19.0
1729576606.3814137,2737683,-12.0
1729576667.4401877,2750738,20.0
1729576678.1152108,2753188,14.0
1729576711.010731,2761024,12.0
1729576750.6915488,2769742,16.0
1729576842.992677,2790186,11.0
1729576905.5439193,2804429,15.0
1729576939.428979,2813038,1.0
1729576951.5541518,2815694,8.0
1729577045.8729465,2835947,-19.0
1729577161.3092535,2861324,11.0
1729577193.896874,2868198,15.0
1729577262.9524472,2883364,20.0
1729577338.9718482,2900365,5.0
1729577375.498371,2908507,16.0
1729577425.4876335,2919293,20.0
1729577499.968322,2935918,21.0
1729577512.2179198,2938748,16.0
1729577560.4050064,2948936,14.0
1729577619.5164587,2961356,14.0
1729577654.4825337,2969374,19.0
1729577684.077364,2976353,20.0
1729577720.780156,2984488,19.0
1729577939.7179022,3031903,11.0
1729577982.0498276,3040861,12.0
1729578097.4875414,3066455,10.0
1729578153.444336,3078327,5.0
1729578173.474027,3082848,9.0
1729578182.0503972,3084841,19.0
1729578197.4688797,3088287,11.0
1729578209.0276725,3091026,14.0
1729578295.3633547,3109844,20.0
1729578377.5941846,3127465,17.0
1729578386.7805302,3129607,17.0
1729578408.1607454,3134523,10.0
1729578422.9412222,3137825,1.0
1729578554.6404896,3167402,18.0
1729578562.7869866,3169459,20.0
1729578588.495873,3175753,2.0
1729578703.5788765,3201037,21.0
1729578736.0660148,3208189,20.0
1729578778.773875,3217923,12.0
1729578810.5037305,3225605,15.0
1729578846.7737172,3233365,14.0
1729578905.3058083,3246598,20.0
1729578914.5672708,3248674,21.0
1729578925.6349976,3251024,9.0
1729578945.1453707,3255193,-16.0
1729578975.5360277,3261446,21.0
1729579116.2427433,3292670,14.0
1729579180.4522195,3306431,14.0
1729579214.9794226,3313741,17.0
1729579224.3779445,3315721,16.0
1729579340.4830172,3340234,8.0
1729579373.6633306,3348036,10.0
1729579382.823447,3350067,20.0
1729579489.2418325,3373925,21.0
1729579530.1824582,3382206,6.0
1729579538.0148108,3383874,18.0
1729579560.945428,3389215,3.0
1729579601.7712765,3397978,20.0
1729579609.9139154,3399776,17.0
1729579638.3878675,3406325,16.0
1729579685.5305734,3416179,19.0
1729579732.6033866,3426561,18.0
1729579838.163315,3450683,19.0
1729579892.574716,3461805,13.0
1729579909.9986806,3465617,20.0
1729579985.3639748,3482301,-14.0
1729580143.64387,3517449,17.0
1729580225.9632006,3535877,18.0
1729580249.9521298,3540974,20.0
1729580285.6694593,3548641,12.0
1729580341.475755,3561739,18.0
1729580354.8739514,3564649,10.0
1729580426.0897057,3580718,15.0
1729580517.3445327,3601608,1.0
1729580558.2610838,3610652,7.0
1729580596.2262723,3618571,17.0
1729580648.4060175,3630310,9.0
1729580674.307595,3636410,18.0
1729580696.5851111,3641812,9.0
1729580754.2238054,3655138,11.0
1729580765.7894416,3657310,21.0
1729580775.9525468,3659280,21.0
1729580782.994492,3660982,20.0
1729580837.5346985,3673308,19.0
1729580845.182651,3675016,20.0
1729580932.5347762,3694373,12.0
1729580956.5668967,3699122,20.0
1729580987.8236005,3705773,21.0
1729581005.754025,3709887,12.0
1729581014.3568497,3712019,15.0
1729581025.7180326,3714580,14.0
1729581103.787113,3731359,5.0
1729581151.3190532,3742193,5.0
1729581164.67397,3744945,12.0
1729581186.6051936,3749735,6.0
1729581237.4921627,3760940,17.0
1729581330.8784242,3781044,7.0
1729581343.6556454,3783480,17.0
1729581385.6130724,3792835,14.0
1729581400.0783055,3796195,18.0
1729581493.188068,3816024,9.0
1729581499.905728,3817587,20.0
1729581611.493005,3841887,18.0
1729581753.0621033,3872578,6.0
1729581772.4384584,3877034,-13.0
1729581821.8182242,3887576,7.0
1729581852.7050183,3894310,21.0
1729581863.0547686,3896629,19.0
1729581881.4944565,3900814,3.0
1729581925.1776495,3909841,-2.0
1729581957.5689018,3917203,21.0
1729582001.93847,3927055,16.0
1729582044.1063128,3936321,18.0
1729582269.3653681,3986241,17.0
1729582308.9786935,3994709,19.0
1729582347.9435759,4004722,15.0
1729582378.1265852,4011629,20.0
1729582397.3744721,4016047,21.0
1729582433.3559825,4024491,19.0
1729582455.0245435,4029530,8.0
1729582575.160391,4055547,13.0
1729582642.5660512,4070327,-5.0
1729582751.8738105,4094050,7.0
1729582808.0636098,4106421,8.0
1729582818.1413715,4108565,-12.0
1729582832.25191,4111866,7.0
1729582983.466792,4144888,3.0
1729583029.6131024,4155437,-1.0
1729583072.0068696,4164684,20.0
1729583104.1063218,4171453,9.0
1729583183.151341,4188881,14.0
1729583220.7866035,4197434,18.0
1729583252.018298,4204335,12.0
1729583339.48277,4223162,12.0
1729583347.060992,4224950,17.0
1729583362.180606,4228364,3.0
1729583398.6372323,4236628,15.0
1729583461.113848,4249947,1.0
1729583520.0441177,4262861,13.0
1729583535.0143917,4266174,4.0
1729583642.3336236,4290247,21.0
1729583656.409597,4293123,11.0
1729583720.2852843,4307239,6.0
1729583731.653711,4309686,18.0
1729583775.4475713,4319814,17.0
1729583797.5617447,4324726,14.0
1729583874.3520532,4341097,21.0
1729583906.7968771,4348304,18.0
1729583959.7463531,4360845,3.0
1729583975.5099196,4364294,-1.0
1729583997.9400063,4369148,9.0
1729584014.653934,4372538,5.0
1729584034.1062503,4376727,13.0
1729584167.9426284,4406827,2.0
1729584194.9751365,4412906,1.0
1729584300.3152587,4435467,5.0
1729584308.311092,4437346,19.0
1729584335.501858,4443860,15.0
1729584676.758869,4520976,19.0
1729584732.4381778,4533812,-2.0
1729584830.4903588,4555932,12.0
1729584841.8797054,4558407,16.0
1729584920.3342946,4575189,18.0
1729584955.8010461,4584168,3.0
1729585069.172468,4607823,6.0
1729585076.628428,4609353,21.0
1729585217.4326687,4640904,18.0
1729585269.345881,4651965,15.0
1729585375.0755847,4675546,4.0
1729585484.9317775,4699071,19.0
1729585505.0833013,4703806,16.0
1729585622.043486,4729378,17.0
1729585630.3864043,4731155,16.0
1729585651.3214467,4735759,-17.0
1729585678.1053865,4741755,18.0
1729585697.2152069,4746514,20.0
1729585739.693319,4756306,8.0
1729585750.1579006,4758712,8.0
1729585803.116406,4770205,20.0
1729585815.6956394,4773082,13.0
1729585873.933586,4784974,14.0
1729585886.4173994,4788056,10.0
1729585919.4771879,4795882,10.0
1729585926.8448837,4797445,20.0
1729585955.8520532,4803661,10.0
1729586077.3950846,4830246,13.0
1729586123.519425,4840330,19.0
1729586235.7624395,4864440,18.0
1729586344.1456006,4889152,18.0
1729586381.4061043,4897294,12.0
1729586456.522875,4914294,8.0
1729586535.7759805,4931451,17.0
1729586654.1227858,4957925,10.0
1729586675.6793368,4962665,11.0
1729586727.2941453,4974395,3.0
1729586777.6407,4985439,15.0
1729586796.026345,4989375,17.0
1729586822.942188,4995490,17.0
1729586900.343531,5012595,1.0
1729586927.7366014,5018974,7.0
1729586961.3615499,5026388,18.0
1729586970.8512087,5028330,16.0
1729587050.799144,5046613,10.0
1729587110.7062645,5059790,11.0
1729587230.7826228,5086592,18.0
1729587271.0875976,5095722,-5.0
1729587329.0144403,5109233,14.0
1729587478.1138723,5142558,2.0
1729587559.2279963,5159888,20.0
1729587592.1193218,5166876,18.0
1729587741.6605864,5201537,18.0
1729587855.4991586,5226417,19.0
1729587927.6863887,5242901,18.0
1729587986.3598375,5255566,13.0
1729587997.0030727,5257775,16.0
1729588061.5185404,5272221,10.0
1729588116.624127,5284314,19.0
1729588158.3085506,5293056,19.0
1729588216.330464,5305547,13.0
1729588299.248985,5324870,20.0
1729588343.226475,5334111,6.0
1729588412.0006955,5348766,12.0
1729588426.822089,5351937,8.0
1729588438.1087124,5354645,17.0
1729588463.3632834,5360887,20.0
1729588550.7670507,5379251,-4.0
1729588607.7664998,5391354,14.0
1729588632.3440108,5397245,10.0
1729588785.8969705,5430937,15.0
1729588935.5172522,5463686,19.0
1729589001.177268,5477935,13.0
1729589020.0718963,5482902,16.0
1729589039.995609,5487386,18.0
1729589055.5513966,5490706,8.0
1729589092.038561,5498052,19.0
1729589103.0650773,5500553,11.0
1729589455.7372923,5578442,17.0
1729589489.27032,5585921,12.0
1729589527.5452964,5594196,19.0
1729589540.9919066,5597203,12.0
1729589608.5663073,5613207,16.0
1729589622.6811001,5616363,8.0
1729589757.92824,5646286,17.0
1729589858.7359304,5668580,10.0
1729589895.8755744,5676201,4.0
1729589917.4161415,5680735,2.0
1729589964.8011525,5691897,13.0
1729590015.7323217,5703069,21.0
1729590072.9437807,5715203,12.0
1729590154.5268805,5734002,16.0
1729590205.8507607,5744772,20.0
1729590250.4942763,5754532,15.0
1729590314.641251,5769123,18.0
1729590337.4946644,5775524,3.0
1729590370.357895,5783300,16.0
1729590394.3079083,5788946,12.0
1729590405.2315032,5791353,16.0
1729590428.3191266,5797119,11.0
1729590486.2471702,5810510,11.0
1729590522.4423294,5818844,18.0
1729590534.514782,5821580,-11.0
1729590547.3466353,5824647,14.0
