Wall time,Step,Value
1729577967.2200773,3270300,235.0
1729577974.3881078,3271900,235.0
1729577992.1611576,3275400,235.0
1729578002.7929122,3277700,235.0
1729578017.6950455,3281500,235.0
1729578238.4898875,3330800,235.0
1729578265.2371595,3337000,235.0
1729578378.0031083,3361200,235.0
1729578383.0393896,3362500,235.0
1729578383.4749255,3362600,235.0
1729578418.546856,3370300,235.0
1729578466.2223485,3381300,235.0
1729578577.1538684,3408000,235.0
1729578639.6864069,3420900,235.0
1729578647.8097367,3422700,235.0
1729578765.0871468,3450200,235.0
1729578805.671919,3460400,235.0
1729578834.7563534,3466500,235.0
1729578835.5276456,3466700,235.0
1729578843.390753,3468700,235.0
1729578900.93623,3482200,235.0
1729578940.3415415,3490800,235.0
1729579095.6628516,3526500,235.0
1729579111.8034565,3530000,235.0
1729579167.397571,3542400,235.0
1729579304.3347344,3573200,235.0
1729579313.8336353,3575000,235.0
1729579314.930523,3575200,235.0
1729579323.2429712,3576800,235.0
1729579397.5940557,3594100,235.0
1729579431.147833,3601800,235.0
1729579503.536573,3617800,234.0
1729579542.4532187,3626500,234.0
1729579548.0743022,3627800,234.0
1729579582.2680223,3635200,234.0
1729579595.5776696,3638000,234.0
1729579619.3926063,3643600,234.0
1729579648.4589822,3650500,234.0
1729579725.547382,3667500,234.0
1729579742.701688,3671400,234.0
1729579756.4637356,3674900,234.0
1729579783.1049905,3680900,234.0
1729580003.5454187,3730200,234.0
1729580052.2945824,3741300,234.0
1729580062.5279562,3743200,234.0
1729580090.1954622,3749500,234.0
1729580176.8589,3768700,234.0
1729580177.7259467,3768900,234.0
1729580178.891142,3769200,234.0
1729580183.156085,3770400,234.0
1729580188.7016745,3771800,234.0
1729580223.0224488,3779700,234.0
1729580254.7792199,3786600,234.0
1729580261.138787,3788000,234.0
1729580279.7637246,3791700,234.0
1729580307.7871234,3798300,234.0
1729580443.125524,3829900,234.0
1729580506.8503287,3844800,234.0
1729580519.2514334,3847500,234.0
1729580553.8670003,3855000,234.0
1729580581.4623666,3860900,234.0
1729580640.121696,3873800,234.0
1729580830.6546688,3918700,234.0
1729580831.072543,3918800,234.0
1729580840.264566,3920900,234.0
1729580876.640734,3928800,234.0
1729580890.534307,3931900,234.0
1729580909.8481693,3936400,234.0
1729581018.782837,3960600,234.0
1729581033.6557043,3964000,234.0
1729581051.6207685,3968100,234.0
1729581059.8818235,3969900,234.0
1729581115.9093575,3982600,234.0
1729581210.6981936,4003900,234.0
1729581315.1227453,4027800,234.0
1729581348.5217557,4035200,234.0
1729581365.2800663,4038900,234.0
1729581418.7044582,4051300,234.0
1729581560.818372,4083100,233.0
1729581594.8320706,4091100,233.0
1729581626.8842187,4097500,233.0
1729581654.8547118,4103700,233.0
1729581660.785977,4105000,233.0
1729581693.1261408,4112700,233.0
1729581695.5424542,4113300,233.0
1729581734.9370418,4121700,233.0
1729581780.3268845,4132300,233.0
1729581788.5960658,4134100,233.0
1729581810.7012851,4139400,233.0
1729581821.5452335,4141800,233.0
1729581900.9893303,4159400,233.0
1729581904.1841877,4160200,233.0
1729581928.7985196,4165000,233.0
1729581967.2367766,4174300,233.0
1729582015.6309035,4184400,233.0
1729582029.286018,4187100,233.0
1729582030.6735473,4187400,233.0
1729582032.5155184,4187800,233.0
1729582128.0176857,4209200,233.0
1729582162.3567374,4217500,233.0
1729582211.7901735,4227400,233.0
1729582237.6634507,4233700,233.0
1729582239.474792,4234200,233.0
1729582249.1961613,4236700,233.0
1729582338.1544638,4257300,233.0
1729582395.163489,4271300,233.0
1729582418.0729141,4276900,233.0
1729582436.211836,4281300,233.0
1729582480.2783594,4291900,233.0
1729582486.0369768,4292900,233.0
1729582487.6210773,4293200,233.0
1729582633.9749985,4326200,233.0
1729582666.5924985,4333600,233.0
1729582811.3886952,4365600,233.0
1729582830.1168485,4370100,233.0
1729582850.361119,4375200,233.0
1729582937.3195713,4393900,233.0
1729582979.5382478,4403200,233.0
1729583007.6439052,4409700,233.0
1729583124.9976678,4435500,233.0
1729583149.8430407,4441200,233.0
1729583221.062929,4457800,233.0
1729583265.7668686,4468100,233.0
1729583435.8158298,4505600,233.0
1729583449.4893079,4508400,233.0
1729583479.3633533,4515000,233.0
1729583485.6907108,4516400,233.0
1729583531.0575404,4526400,233.0
1729583539.026595,4528500,233.0
1729583555.5547638,4532300,233.0
1729583598.1750145,4542500,233.0
1729583640.6266234,4551200,233.0
