Wall time,Step,Value
1729460760.3128293,1152500,188.0
1729460910.946968,1182400,188.0
1729460947.2713392,1189500,188.0
1729460962.399109,1191900,188.0
1729461016.016342,1201900,188.0
1729461073.638797,1213200,188.0
1729461112.48011,1219500,188.0
1729461398.3474424,1262000,187.0
1729461430.4395854,1266800,186.0
1729461537.8607278,1282800,186.0
1729461570.6222193,1287700,186.0
1729461731.498469,1311700,185.0
1729461756.492152,1315500,185.0
1729461785.914906,1319900,185.0
1729461787.248196,1320100,185.0
1729461838.3088129,1327700,184.0
1729461992.7931583,1350900,184.0
1729462108.174431,1370200,183.0
1729462110.212379,1370600,183.0
1729462129.767866,1374500,183.0
1729462312.1242619,1410500,184.0
1729462354.4999394,1418900,184.0
1729462369.597225,1421900,184.0
1729462422.2212634,1432300,184.0
1729462436.344048,1435100,184.0
1729462473.2156715,1442400,184.0
1729462482.7567956,1444300,184.0
1729462485.2660952,1444800,184.0
1729462562.183243,1460300,184.0
1729462586.0770442,1465000,184.0
1729462647.9876764,1477200,184.0
1729462652.5624828,1478100,184.0
1729462686.0472925,1484700,184.0
1729462757.6757123,1498900,184.0
1729462766.817347,1500700,184.0
1729462799.29905,1506600,184.0
1729462844.0160255,1515500,185.0
1729462847.5325575,1516200,185.0
1729462980.3529644,1542400,185.0
1729462993.644779,1544600,185.0
1729463044.9645076,1554600,185.0
1729463098.2867823,1565200,185.0
1729463104.8479936,1566500,185.0
1729463186.063041,1582000,185.0
1729463209.0160456,1586600,185.0
1729463211.4856634,1587100,185.0
1729463238.5444758,1592500,185.0
1729463272.4684262,1598600,185.0
1729463367.3251483,1617200,185.0
1729463488.4436924,1641100,185.0
1729463502.4172385,1643900,185.0
1729463807.773771,1704200,186.0
1729463884.2637498,1719300,186.0
1729464112.8708248,1763500,186.0
1729464129.1289978,1766700,186.0
1729464137.3892782,1768100,186.0
1729464139.2095518,1768400,186.0
1729464152.2772398,1770800,186.0
1729464172.5744572,1774800,186.0
1729464259.827118,1792100,186.0
1729464263.7957826,1792800,186.0
1729464335.2242808,1806400,186.0
1729464404.1661305,1819500,186.0
1729464492.7119029,1836400,186.0
1729464523.6956022,1843300,186.0
1729464555.1195123,1849800,186.0
1729464574.224818,1853200,186.0
1729464713.2817795,1880600,186.0
1729464773.2013261,1892200,186.0
1729464778.0585418,1893000,186.0
1729464780.3445556,1893400,186.0
1729464782.3334267,1893800,186.0
1729464927.6000965,1920600,186.0
1729464969.1912692,1928200,186.0
1729465123.1504188,1956000,186.0
1729465126.1310027,1956600,186.0
1729465134.8432744,1958100,186.0
1729465143.5512002,1959600,186.0
1729465203.275217,1970500,186.0
1729465314.6845195,1991000,186.0
1729465316.745685,1991400,186.0
1729465369.9965594,2001000,186.0
1729465430.2666717,2012000,186.0
1729465459.8218975,2017800,186.0
1729465528.0854282,2030200,186.0
1729465554.1849048,2034700,186.0
1729465595.1846297,2041800,186.0
1729465715.3188787,2064200,186.0
1729465759.8423567,2072300,186.0
1729465802.2195387,2080000,186.0
1729466106.5668554,2129400,185.0
1729466158.2436843,2137900,185.0
1729466184.041586,2141900,185.0
1729466201.3847287,2144700,185.0
1729466213.6565783,2146700,185.0
1729466270.0557747,2156100,185.0
1729466318.9610245,2164200,185.0
1729466399.8655536,2176900,185.0
1729466406.3465223,2178000,185.0
1729466418.3586187,2180100,185.0
1729466440.5640574,2183700,185.0
1729466449.7014904,2185300,185.0
1729466498.207113,2193000,185.0
1729466582.276626,2206800,184.0
1729466609.7457502,2211200,184.0
1729466832.957063,2247700,184.0
1729467069.6296172,2286400,184.0
1729467129.6518593,2296300,184.0
1729467218.418483,2310800,183.0
1729467258.0145013,2318100,183.0
1729467429.2959225,2350300,183.0
1729467461.1950347,2355700,183.0
1729467660.3683188,2387200,183.0
1729467680.843759,2390700,183.0
1729467817.8728116,2413100,183.0
1729467866.6074777,2420700,183.0
1729467867.1201856,2420800,183.0
1729467925.0908277,2430100,183.0
1729467981.534437,2439000,182.0
1729468477.0259433,2517900,182.0
1729468533.8164167,2527000,182.0
1729468536.5736263,2527400,182.0
1729468548.6386862,2529300,182.0
1729468679.4061208,2550500,181.0
1729468688.871819,2551900,181.0
1729468712.7539945,2555900,181.0
1729468756.5361788,2562900,181.0
1729468766.2434337,2564400,181.0
1729468786.0627325,2567600,181.0
1729468791.255701,2568300,181.0
1729468824.2757683,2573900,181.0
1729468859.2305934,2579200,181.0
1729468896.2749763,2585400,181.0
1729468932.8135724,2591300,181.0
1729469016.6695201,2605000,181.0
1729469139.1388996,2624500,181.0
1729469267.0220013,2645000,180.0
1729469300.2429287,2650400,180.0
1729469308.9904387,2651600,180.0
1729469335.3593223,2655800,180.0
1729469434.64137,2671800,180.0
1729469442.0233965,2673000,180.0
1729469649.1703882,2706400,180.0
1729469672.9819098,2710400,180.0
1729469722.289783,2717800,180.0
1729469747.7821174,2722200,180.0
1729469886.0545049,2744700,180.0
1729469914.5245414,2749400,180.0
1729469991.7455308,2761700,180.0
1729470086.0547097,2777100,179.0
1729470113.1973276,2781500,179.0
1729470121.628251,2783000,179.0
1729470169.1016293,2790500,179.0
1729470295.5178008,2810900,179.0
1729470384.6663072,2825500,179.0
1729470425.7311451,2832200,179.0
1729470491.367948,2842700,179.0
1729470508.0606697,2845200,179.0
1729470594.9129622,2859300,179.0
1729470621.8692608,2863400,179.0
1729470659.343402,2869500,179.0
1729470729.397266,2880700,179.0
1729470752.958806,2884600,179.0
1729470787.2876277,2890300,179.0
1729471007.66208,2925300,178.0
1729471095.8658223,2941600,178.0
1729471191.7700248,2959500,178.0
1729471290.173948,2977300,178.0
1729471295.8902364,2978500,178.0
1729471443.3355114,3006000,179.0
1729471472.27394,3011100,179.0
1729471538.2761788,3023200,179.0
1729471570.7963874,3029100,179.0
1729471611.442338,3036600,179.0
1729471642.8693423,3042100,179.0
1729471651.4276366,3043700,179.0
1729471670.700535,3047200,179.0
1729471673.691462,3047800,179.0
1729471732.910569,3058500,179.0
1729471759.776809,3063200,179.0
1729471769.6872823,3064900,179.0
1729471785.4429872,3067500,179.0
1729471863.0317442,3077500,178.0
1729471918.0549903,3085600,178.0
1729471927.5593867,3086800,178.0
1729471936.1707659,3088100,178.0
1729472085.23555,3110100,178.0
1729472107.8014214,3113400,178.0
1729472357.003024,3150400,177.0
1729472487.2685995,3169300,177.0
1729472504.4339736,3172000,177.0
1729472533.6550012,3176000,177.0
1729472539.3417554,3176800,177.0
1729472565.902313,3180700,177.0
1729472731.1792102,3204500,177.0
1729472779.7857134,3211500,177.0
1729472821.6897428,3217700,177.0
1729472844.7424428,3221100,177.0
1729472975.0509655,3240800,176.0
1729473009.7523465,3246100,176.0
1729473167.7350998,3270300,176.0
1729473177.5993803,3271900,176.0
1729473201.0473197,3275400,176.0
1729473215.72032,3277700,176.0
1729473239.990172,3281500,176.0
1729473557.149562,3330800,176.0
1729473595.6407545,3337000,176.0
1729473752.9071221,3361200,175.0
1729473761.3041108,3362500,175.0
1729473762.0233626,3362600,175.0
1729473811.0237138,3370300,175.0
1729473882.2417982,3381300,175.0
1729474054.3505383,3408000,175.0
1729474138.1812818,3420900,175.0
1729474149.2575114,3422700,175.0
1729474326.2829394,3450200,175.0
1729474393.9588468,3460400,175.0
1729474433.1962755,3466500,175.0
1729474434.5236914,3466700,175.0
1729474447.6842568,3468700,175.0
1729474533.3879824,3482200,175.0
1729474588.727585,3490800,175.0
1729474823.400672,3526500,174.0
1729474846.0299816,3530000,174.0
1729474927.3178284,3542400,174.0
1729475130.9316435,3573200,174.0
1729475142.298244,3575000,174.0
1729475143.428566,3575200,174.0
1729475154.6928847,3576800,174.0
1729475267.1557367,3594100,174.0
1729475317.322451,3601800,174.0
1729475421.008045,3617800,174.0
1729475476.841777,3626500,174.0
1729475485.0076678,3627800,174.0
1729475532.1295536,3635200,174.0
1729475551.498038,3638000,174.0
1729475588.906004,3643600,174.0
1729475634.5224307,3650500,173.0
1729475745.3228943,3667500,173.0
1729475769.8210993,3671400,173.0
1729475792.2117887,3674900,173.0
1729475830.89965,3680900,173.0
1729476152.3262627,3730200,173.0
1729476225.1183562,3741300,173.0
1729476236.7481153,3743200,173.0
1729476275.805738,3749500,173.0
1729476389.3756099,3768700,173.0
1729476390.5362446,3768900,173.0
1729476392.323536,3769200,173.0
1729476399.2940562,3770400,173.0
1729476407.2278416,3771800,173.0
1729476453.0599449,3779700,173.0
1729476495.6174247,3786600,173.0
1729476504.1313648,3788000,173.0
1729476526.6429389,3791700,173.0
1729476568.1420166,3798300,173.0
1729476761.5627263,3829900,173.0
1729476859.635009,3844800,173.0
1729476876.2754729,3847500,173.0
1729476924.278754,3855000,173.0
1729476962.216136,3860900,173.0
1729477049.4302826,3873800,172.0
1729477333.5610843,3918700,172.0
1729477334.1475904,3918800,172.0
1729477346.831521,3920900,172.0
1729477394.1437063,3928800,172.0
1729477414.7065654,3931900,172.0
1729477440.9808795,3936400,172.0
1729477596.151035,3960600,172.0
1729477617.1401844,3964000,172.0
1729477643.5096965,3968100,172.0
1729477654.1823351,3969900,172.0
1729477729.0530658,3982600,172.0
1729477864.120215,4003900,172.0
1729478010.7674942,4027800,172.0
1729478056.6060598,4035200,172.0
1729478078.22578,4038900,172.0
1729478148.4357061,4051300,172.0
1729478354.475019,4083100,172.0
1729478403.8755739,4091100,172.0
